Code,Days to Trade,FlowUS$m,Name,Shares to Trade,Status,days,effective_date,profit,relative_profit
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-30,2020/11/30,91.78228388,2.852996107
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-31,2020/11/30,91.99573106,2.614367475
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-32,2020/11/30,90.50160085,1.214624647
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-33,2020/11/30,90.39487727,1.270913165
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-34,2020/11/30,90.50160085,1.146870022
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-35,2020/11/30,83.67129136,-4.039434606
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-36,2020/11/30,85.48559232,-3.56426162
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-37,2020/11/30,84.8452508,-4.100644616
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-38,2020/11/30,77.90821772,-9.876277938
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-39,2020/11/30,78.0149413,-9.327692813
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-40,2020/11/30,76.73425827,-11.58694026
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-41,2020/11/30,75.88046958,-12.49297302
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-42,2020/11/30,75.34685165,-12.87175026
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-43,2020/11/30,74.70651014,-14.1028546
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-44,2020/11/30,73.95944504,-14.77183732
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-45,2020/11/30,75.13340448,-13.99286729
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-46,2020/11/30,73.63927428,-14.90890792
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-47,2020/11/30,72.78548559,-15.1157175
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-48,2020/11/30,72.78548559,-14.3480209
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-49,2020/11/30,71.50480256,-16.54265367
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-50,2020/11/30,72.14514408,-15.20554796
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-51,2020/11/30,72.46531483,-15.3222451
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-52,2020/11/30,72.89220918,-15.87932495
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-53,2020/11/30,72.57203842,-15.37335082
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-54,2020/11/30,70.75773746,-16.77499548
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-55,2020/11/30,71.07790822,-16.46121809
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-56,2020/11/30,71.50480256,-15.0616609
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-57,2020/11/30,73.74599787,-14.05453797
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-58,2020/11/30,73.31910352,-14.79164332
6845.T,11.39,237.4,Azbil Corp,5880223,Add,-59,2020/11/30,73.95944504,-14.1736597
6845.T,11.39,237.4,Azbil Corp,5880223,Add,0,2020/11/30,100,0
6845.T,11.39,237.4,Azbil Corp,5880223,Add,1,2020/11/30,104.375667,3.036766032
6845.T,11.39,237.4,Azbil Corp,5880223,Add,2,2020/11/30,103.7353255,2.345580175
6845.T,11.39,237.4,Azbil Corp,5880223,Add,3,2020/11/30,105.0160085,3.594523323
6845.T,11.39,237.4,Azbil Corp,5880223,Add,4,2020/11/30,108.0042689,6.802693071
6845.T,11.39,237.4,Azbil Corp,5880223,Add,5,2020/11/30,106.9370331,6.506445068
6845.T,11.39,237.4,Azbil Corp,5880223,Add,6,2020/11/30,111.846318,11.71973681
6845.T,11.39,237.4,Azbil Corp,5880223,Add,7,2020/11/30,111.846318,10.39241199
6845.T,11.39,237.4,Azbil Corp,5880223,Add,8,2020/11/30,110.565635,9.345143828
6845.T,11.39,237.4,Azbil Corp,5880223,Add,9,2020/11/30,110.1387407,9.310628583
6845.T,11.39,237.4,Azbil Corp,5880223,Add,10,2020/11/30,108.8580576,7.727603308
6845.T,11.39,237.4,Azbil Corp,5880223,Add,11,2020/11/30,110.7790822,9.81735238
6845.T,11.39,237.4,Azbil Corp,5880223,Add,12,2020/11/30,112.9135539,11.68867437
6845.T,11.39,237.4,Azbil Corp,5880223,Add,13,2020/11/30,116.3287086,14.91743769
6845.T,11.39,237.4,Azbil Corp,5880223,Add,14,2020/11/30,114.4076841,13.16014403
6845.T,11.39,237.4,Azbil Corp,5880223,Add,15,2020/11/30,115.2614728,14.19918922
6845.T,11.39,237.4,Azbil Corp,5880223,Add,16,2020/11/30,112.4866596,12.47618047
6845.T,11.39,237.4,Azbil Corp,5880223,Add,17,2020/11/30,112.0597652,11.71486353
6845.T,11.39,237.4,Azbil Corp,5880223,Add,18,2020/11/30,113.9807898,13.09279182
6845.T,11.39,237.4,Azbil Corp,5880223,Add,19,2020/11/30,113.7673426,12.92375778
6845.T,11.39,237.4,Azbil Corp,5880223,Add,20,2020/11/30,115.6883671,14.0979304
6845.T,11.39,237.4,Azbil Corp,5880223,Add,21,2020/11/30,118.8900747,14.59807838
6845.T,11.39,237.4,Azbil Corp,5880223,Add,22,2020/11/30,120.3842049,16.5612325
6845.T,11.39,237.4,Azbil Corp,5880223,Add,23,2020/11/30,121.6648879,18.54477045
6845.T,11.39,237.4,Azbil Corp,5880223,Add,24,2020/11/30,123.5859125,20.84315535
6845.T,11.39,237.4,Azbil Corp,5880223,Add,25,2020/11/30,120.1707577,17.81648314
6845.T,11.39,237.4,Azbil Corp,5880223,Add,26,2020/11/30,122.5186766,18.52183473
6845.T,11.39,237.4,Azbil Corp,5880223,Add,27,2020/11/30,127.6414088,21.18973849
6845.T,11.39,237.4,Azbil Corp,5880223,Add,28,2020/11/30,125.9338314,19.38641184
6845.T,11.39,237.4,Azbil Corp,5880223,Add,29,2020/11/30,128.9220918,21.26907263
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-1,2020/11/30,101.2269939,0.428427494
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-2,2020/11/30,100.6134969,0.221231325
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-3,2020/11/30,96.3190184,-3.163610157
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-4,2020/11/30,94.37627812,-4.60974801
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-5,2020/11/30,90.28629857,-6.285302294
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-6,2020/11/30,88.34355828,-8.632716628
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-7,2020/11/30,89.36605317,-7.965072874
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-8,2020/11/30,90.08179959,-8.333097801
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-9,2020/11/30,90.79754601,-7.209953528
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-10,2020/11/30,88.03680982,-7.999487899
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-11,2020/11/30,88.65030675,-7.896742048
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-12,2020/11/30,85.99182004,-9.907266047
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-13,2020/11/30,84.96932515,-9.250043968
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-14,2020/11/30,90.79754601,-3.173086841
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-15,2020/11/30,88.95705521,-3.066776557
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-16,2020/11/30,91.8200409,0.628293421
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-17,2020/11/30,87.32106339,-2.319439874
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-18,2020/11/30,83.53783231,-4.590392276
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-19,2020/11/30,86.400818,-0.523069084
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-20,2020/11/30,90.8997955,2.633640506
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-21,2020/11/30,88.75255624,0.158901641
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-22,2020/11/30,84.96932515,-3.878891625
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-23,2020/11/30,82.92433538,-5.956188742
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-24,2020/11/30,84.04907975,-4.915617476
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-25,2020/11/30,87.11656442,-1.688033667
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-26,2020/11/30,88.85480573,-0.574716224
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-27,2020/11/30,87.11656442,-2.038988246
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-28,2020/11/30,85.37832311,-4.171008387
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-29,2020/11/30,82.92433538,-5.639508696
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-30,2020/11/30,82.7198364,-6.209451377
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-31,2020/11/30,82.10633947,-7.275024113
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-32,2020/11/30,80.77709611,-8.509880092
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-33,2020/11/30,77.50511247,-11.61885163
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-34,2020/11/30,77.60736196,-11.74736887
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-35,2020/11/30,72.59713701,-15.11358895
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-36,2020/11/30,73.6196319,-15.43022203
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-37,2020/11/30,72.80163599,-16.14425942
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-38,2020/11/30,71.06339468,-16.72110097
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-39,2020/11/30,71.57464213,-15.76799199
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-40,2020/11/30,74.33537832,-13.98582021
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-41,2020/11/30,74.74437628,-13.62906633
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-42,2020/11/30,74.5398773,-13.67872462
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-43,2020/11/30,73.6196319,-15.18973284
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-44,2020/11/30,73.10838446,-15.6228979
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-45,2020/11/30,73.72188139,-15.40439038
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-46,2020/11/30,71.88139059,-16.66679161
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-47,2020/11/30,72.49488753,-15.40631556
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-48,2020/11/30,71.37014315,-15.76336335
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-49,2020/11/30,73.31288344,-14.7345728
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-50,2020/11/30,71.26789366,-16.08279837
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-51,2020/11/30,71.7791411,-16.00841883
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-52,2020/11/30,74.13087935,-14.64065478
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-53,2020/11/30,73.72188139,-14.22350785
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-54,2020/11/30,71.57464213,-15.95809081
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-55,2020/11/30,67.99591002,-19.54321629
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-56,2020/11/30,69.1206544,-17.44580907
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-57,2020/11/30,71.16564417,-16.63489166
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-58,2020/11/30,71.47239264,-16.63835421
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,-59,2020/11/30,72.39263804,-15.7404667
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,0,2020/11/30,100,0
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,1,2020/11/30,102.6584867,1.319585717
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,2,2020/11/30,102.2494888,0.859743421
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,3,2020/11/30,101.0224949,-0.398990327
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,4,2020/11/30,101.2269939,0.025417993
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,5,2020/11/30,100.5112474,0.080659427
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,6,2020/11/30,103.0674847,2.940903438
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,7,2020/11/30,102.8629857,1.409079637
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,8,2020/11/30,102.8629857,1.642494508
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,9,2020/11/30,103.4764826,2.648370539
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,10,2020/11/30,102.1472393,1.016784941
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,11,2020/11/30,102.6584867,1.69675691
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,12,2020/11/30,101.7382413,0.51336178
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,13,2020/11/30,104.2944785,2.883207578
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,14,2020/11/30,102.1472393,0.899699199
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,15,2020/11/30,99.28425358,-1.778029983
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,16,2020/11/30,94.47852761,-5.531951472
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,17,2020/11/30,95.09202454,-5.252877142
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,18,2020/11/30,96.52351738,-4.364480554
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,19,2020/11/30,96.62576687,-4.217817927
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,20,2020/11/30,98.26175869,-3.328678033
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,21,2020/11/30,98.87525562,-5.416740705
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,22,2020/11/30,98.46625767,-5.356714743
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,23,2020/11/30,97.13701431,-5.983103172
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,24,2020/11/30,98.77300613,-3.969751005
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,25,2020/11/30,95.91002045,-6.444254144
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,26,2020/11/30,95.50102249,-8.495819406
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,27,2020/11/30,99.89775051,-6.553919748
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,28,2020/11/30,100.204499,-6.342920559
4062.T,4.68,202,Ibiden Co Ltd,5003587,Add,29,2020/11/30,100.1022495,-7.550769659
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-1,2020/11/30,103.9617486,3.163182263
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-2,2020/11/30,103.9162113,3.523945686
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-3,2020/11/30,105.0546448,5.572016247
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-4,2020/11/30,104.9180328,5.932006658
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-5,2020/11/30,106.0564663,9.48486544
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-6,2020/11/30,106.0564663,9.080191392
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-7,2020/11/30,109.0619308,11.73080474
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-8,2020/11/30,112.8415301,14.42663266
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-9,2020/11/30,109.7905282,11.78302869
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-10,2020/11/30,109.0163934,12.98009573
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-11,2020/11/30,111.2021858,14.655137
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-12,2020/11/30,112.9781421,17.07905599
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-13,2020/11/30,113.8433515,19.62398243
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-14,2020/11/30,111.5664845,17.59585166
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-15,2020/11/30,111.4298725,19.40604072
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-16,2020/11/30,109.8360656,18.64431809
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-17,2020/11/30,111.5664845,21.92598125
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-18,2020/11/30,111.1111111,22.98288652
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-19,2020/11/30,108.8342441,21.910357
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-20,2020/11/30,111.7486339,23.48247888
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-21,2020/11/30,114.298725,25.70507036
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-22,2020/11/30,115.8925319,27.0443151
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-23,2020/11/30,116.43898,27.55845584
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-24,2020/11/30,115.4371585,26.47246124
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-25,2020/11/30,116.2112933,27.40669518
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-26,2020/11/30,117.2586521,27.82913015
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-27,2020/11/30,115.6648452,26.50929251
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-28,2020/11/30,116.1657559,26.61642442
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-29,2020/11/30,112.5227687,23.9589246
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-30,2020/11/30,113.3879781,24.45869036
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-31,2020/11/30,112.6138434,23.23247977
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-32,2020/11/30,117.6229508,28.33597461
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-33,2020/11/30,118.5336976,29.40973353
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-34,2020/11/30,117.8506375,28.49590669
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-35,2020/11/30,119.5810565,31.8703305
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-36,2020/11/30,123.8160291,34.76617521
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-37,2020/11/30,126.4116576,37.46576214
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-38,2020/11/30,123.6794171,35.89492147
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-39,2020/11/30,125.5464481,38.20381397
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-40,2020/11/30,129.5537341,41.23253553
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-41,2020/11/30,134.4262295,46.0527869
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-42,2020/11/30,132.8779599,44.65935801
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-43,2020/11/30,129.0528233,40.24345857
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-44,2020/11/30,127.9599271,39.22864478
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-45,2020/11/30,129.7814208,40.65514899
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-46,2020/11/30,128.9162113,40.36802909
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-47,2020/11/30,128.2786885,40.37748544
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-48,2020/11/30,127.0947177,39.96121117
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-49,2020/11/30,127.9143898,39.86693357
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-50,2020/11/30,127.7322404,40.3815484
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-51,2020/11/30,128.0965392,40.30897923
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-52,2020/11/30,128.4153005,39.64376642
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-53,2020/11/30,129.143898,41.19850875
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-54,2020/11/30,129.007286,41.47455304
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-55,2020/11/30,129.4626594,41.92353307
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-56,2020/11/30,131.3296903,44.76322688
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-57,2020/11/30,133.6520947,45.85155888
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-58,2020/11/30,131.7395264,43.62877957
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,-59,2020/11/30,132.1948998,44.06179508
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,0,2020/11/30,100,0
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,1,2020/11/30,102.0491803,0.710279337
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,2,2020/11/30,103.5974499,2.207704577
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,3,2020/11/30,101.9125683,0.491083091
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,4,2020/11/30,102.9143898,1.712813928
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,5,2020/11/30,102.4590164,2.028428377
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,6,2020/11/30,102.5500911,2.42350985
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,7,2020/11/30,103.4153005,1.961394498
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,8,2020/11/30,103.1420765,1.921585325
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,9,2020/11/30,104.1894353,3.361323258
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,10,2020/11/30,102.276867,1.146412708
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,11,2020/11/30,103.5974499,2.635720112
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,12,2020/11/30,103.7795993,2.554719743
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,13,2020/11/30,104.0983607,2.687089706
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,14,2020/11/30,103.5974499,2.349909844
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,15,2020/11/30,103.870674,2.808390391
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,16,2020/11/30,103.2786885,3.268209445
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,17,2020/11/30,103.7795993,3.434697589
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,18,2020/11/30,105.2367942,4.348796235
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,19,2020/11/30,104.143898,3.300313198
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,20,2020/11/30,104.2349727,2.644535953
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,21,2020/11/30,104.3715847,0.079588371
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,22,2020/11/30,104.007286,0.184313563
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,23,2020/11/30,103.5974499,0.477332422
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,24,2020/11/30,104.3260474,1.583290218
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,25,2020/11/30,105.2367942,2.882519577
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,26,2020/11/30,106.3296903,2.332848446
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,27,2020/11/30,107.9690346,1.517364349
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,28,2020/11/30,106.7395264,0.192106875
5463.T,-6.9,-61.4,Maruichi Steel TubeLtd,-2687109,Delete,29,2020/11/30,107.2859745,-0.367044648
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-1,2020/11/30,104.3335522,3.534985828
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-2,2020/11/30,102.6920552,2.299789547
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-3,2020/11/30,105.3184504,5.835821865
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-4,2020/11/30,106.106369,7.12034288
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-5,2020/11/30,106.106369,9.534768146
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-6,2020/11/30,107.6165463,10.64027138
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-7,2020/11/30,108.1418253,10.8106993
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-8,2020/11/30,110.7682206,12.35332323
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-9,2020/11/30,110.2429416,12.23544202
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-10,2020/11/30,103.0203546,6.984056849
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-11,2020/11/30,106.106369,9.559320212
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-12,2020/11/30,108.2731451,12.37405902
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-13,2020/11/30,104.464872,10.24550284
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-14,2020/11/30,98.81812213,4.847489274
5101.T,-7.94,-80.6,Yokohama RubberCo Ltd,-5654577,Delete,-15,2020/11/30,98.88378201,6.859950237
